code,name,is_domestic_sector,classification_reason,product_family,coverage_provider,provider_status,expansion_lane,next_action
367770,RISE 수소경제테마,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
140570,RISE 수출주,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
0093B0,RISE 엔비디아고정테크100,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
140580,RISE 우량업종대표주,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
379790,RISE 유로스탁스50(H),False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
498610,RISE 인도디지털성장,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
488480,RISE 일본섹터TOP4Plus,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
385540,RISE 종합채권(A-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
183710,RISE 주식혼합,False,no_sector_keyword,asset_allocation_or_tdf,,,future_product_family,classify_index_provider_after_family_selection
310080,RISE 중국MSCI China(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
463300,RISE 중국본토CSI300,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
174360,RISE 중국본토대형주CSI100,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
136340,RISE 중기우량회사채,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
281990,RISE 중소형고배당,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
272570,RISE 중장기국공채액티브,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0164G0,RISE 차이나AI반도체TOP4Plus,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
250730,RISE 차이나HSCEI(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
291680,RISE 차이나H선물인버스(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0094L0,RISE 차이나테크TOP10위클리타겟커버드콜,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
371150,RISE 차이나항셍테크,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
498860,RISE 코리아금융고배당,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
495050,RISE 코리아밸류업,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0094M0,RISE 코리아밸류업위클리고정커버드콜,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
0151P0,RISE 코리아전략산업액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
270810,RISE 코스닥150,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
278240,RISE 코스닥150선물레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
275750,RISE 코스닥150선물인버스,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
302450,RISE 코스피,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0047P0,RISE 테슬라고정테크100,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
0013R0,RISE 테슬라미국채타겟커버드콜혼합(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
449580,RISE 테슬라애플아마존채권혼합,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
334690,RISE 팔라듐선물(H),False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
334700,RISE 팔라듐선물인버스(H),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0047R0,RISE 팔란티어고정테크100,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
253280,RISE 헬스케어,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
253290,RISE 헬스케어채권혼합,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0190C0,RISE 현대차고정피지컬AI,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
411540,SOL 200 Top10,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
295040,SOL 200TR,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0167B0,SOL 200타겟위클리커버드콜,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
488980,SOL 26-12 회사채(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0092C0,SOL 27-12 회사채(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
455860,SOL 2차전지소부장Fn,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0167A0,SOL AI반도체TOP2플러스,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
455850,SOL AI반도체소부장,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
497880,SOL CD금리&머니마켓액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
363510,SOL KIS단기통안채,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
292500,SOL KRX300,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
404650,SOL KRX기후변화솔루션,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
490480,SOL K방산,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0197W0,SOL SK하이닉스단일종목레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0197X0,SOL SK하이닉스선물단일종목인버스2X,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
438570,SOL 국고채10년,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
474390,SOL 국고채30년액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
438560,SOL 국고채3년,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0066W0,SOL 국제금,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0022T0,SOL 국제금커버드콜액티브,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
423170,SOL 글로벌AI반도체탑픽액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
400590,SOL 글로벌탄소배출권선물ICE(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
484880,SOL 금융지주플러스고배당,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
484890,SOL 머니마켓액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
461600,SOL 미국30년국채액티브(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
473330,SOL 미국30년국채커버드콜(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
494210,SOL 미국500타겟데일리커버드콜액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
479620,SOL 미국AI반도체칩메이커,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
481180,SOL 미국AI소프트웨어,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
486450,SOL 미국AI전력인프라,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
433330,SOL 미국S&P500,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
399110,SOL 미국S&P500ESG,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0080X0,SOL 미국S&P500미국채혼합50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
499150,SOL 미국S&P500엔화노출(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
447620,SOL 미국TOP5채권혼합50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
476030,SOL 미국나스닥100,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0118S0,SOL 미국넥스트테크TOP10액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
446720,SOL 미국배당다우존스,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
452360,SOL 미국배당다우존스(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
493420,SOL 미국배당다우존스2호,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
490490,SOL 미국배당미국채혼합50,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0023A0,SOL 미국양자컴퓨팅TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0181L0,SOL 미국우주항공TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0051G0,SOL 미국원자력SMR,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
481190,SOL 미국테크TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
475300,SOL 반도체전공정,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
475310,SOL 반도체후공정,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0152E0,SOL 배당성향탑픽액티브,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
400580,SOL 유럽탄소배출권선물S&P(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
464610,SOL 의료기기소부장Fn,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
466930,SOL 자동차TOP3플러스,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
464600,SOL 자동차소부장Fn,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0005D0,SOL 전고체배터리&실리콘음극재,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
466920,SOL 조선TOP3플러스,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0080Y0,SOL 조선TOP3플러스레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0141S0,SOL 조선기자재,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
436140,SOL 종합채권(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0141T0,SOL 중기종합채권(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0016X0,SOL 중단기회사채(A-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
220130,SOL 차이나강소기업CSI500(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0131A0,SOL 차이나소비트렌드,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
415760,SOL 차이나육성산업액티브(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
413220,SOL 차이나태양광CSI(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
469830,SOL 초단기채권액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0105E0,SOL 코리아고배당,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
444200,SOL 코리아메가테크액티브,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
495550,SOL 코리아밸류업TR,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
450910,SOL 코스닥150,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0192T0,SOL 코스닥TOP10,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0192S0,SOL 코스피200채권혼합50,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0040X0,SOL 팔란티어미국채커버드콜혼합,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0105D0,SOL 한국AI소프트웨어,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0092B0,SOL 한국원자력SMR,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
429980,SOL 한국형글로벌전기차&2차전지액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0008T0,SOL 화장품TOP3플러스,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
0139F0,TIGER 12월자동연장금융채(AA-이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
102110,TIGER 200,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
139260,TIGER 200 IT,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
139220,TIGER 200 건설,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
139290,TIGER 200 경기소비재,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
139270,TIGER 200 금융,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
227550,TIGER 200 산업재,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
227560,TIGER 200 생활소비재,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
139250,TIGER 200 에너지화학,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
139230,TIGER 200 중공업,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
139240,TIGER 200 철강소재,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
227540,TIGER 200 헬스케어,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
243880,TIGER 200IT레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
310960,TIGER 200TR,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
252000,TIGER 200동일가중,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
267770,TIGER 200선물레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
252710,TIGER 200선물인버스2X,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
243890,TIGER 200에너지화학레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
315270,TIGER 200커뮤니케이션서비스,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
289480,TIGER 200커버드콜,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
166400,TIGER 200커버드콜OTM,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0104N0,TIGER 200타겟위클리커버드콜,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
480260,TIGER 27-04회사채(A+이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0094K0,TIGER 28-04 회사채(A+이상)액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
364980,TIGER 2차전지TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
412570,TIGER 2차전지TOP10레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
462010,TIGER 2차전지소재Fn,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
305540,TIGER 2차전지테마,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
471760,TIGER AI반도체핵심공정,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
365040,TIGER AI코리아그로스액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
364960,TIGER BBIG,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
412560,TIGER BBIG레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
475630,TIGER CD1년금리액티브(합성),False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
357870,TIGER CD금리투자KIS(합성),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
499660,TIGER CD금리플러스액티브(합성),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
400970,TIGER Fn메타버스,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
377990,TIGER Fn신재생에너지,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
417630,TIGER KEDI혁신기업ESG30,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
449170,TIGER KOFR금리액티브(합성),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
292160,TIGER KRX300,False,broad_market,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
0072R0,TIGER KRX금현물,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
404540,TIGER KRX기후변화솔루션,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
228820,TIGER KTOP30,False,no_sector_keyword,domestic_broad_market,,,future_product_family,classify_index_provider_after_family_selection
300610,TIGER K게임,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
463250,TIGER K방산&우주,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
138530,TIGER LG그룹플러스,False,no_sector_keyword,domestic_group_or_theme,,,future_product_family,classify_index_provider_after_family_selection
445910,TIGER MKF배당귀족,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
289260,TIGER MSCI KOREA ESG리더스,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
289250,TIGER MSCI KOREA ESG유니버설,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
310970,TIGER MSCI Korea TR,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
269370,TIGER S&P글로벌인프라(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
248270,TIGER S&P글로벌헬스케어(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0195S0,TIGER SK하이닉스단일종목레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0025N0,TIGER TDF2045 적격,False,no_sector_keyword,asset_allocation_or_tdf,,,future_product_family,classify_index_provider_after_family_selection
453950,TIGER TSMC파운드리밸류체인,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
364990,TIGER 게임TOP10,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
139280,TIGER 경기방어,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
237440,TIGER 경기방어채권혼합,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
319640,TIGER 골드선물(H),False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0190Y0,TIGER 구글밸류체인,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
160580,TIGER 구리실물,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
451530,TIGER 국고채30년스트립액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
114820,TIGER 국채3년,False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
275980,TIGER 글로벌4차산업혁신기술(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
464310,TIGER 글로벌AI&로보틱스 INDXX,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
418670,TIGER 글로벌AI사이버보안,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
466950,TIGER 글로벌AI액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
491010,TIGER 글로벌AI전력인프라액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
412770,TIGER 글로벌AI플랫폼액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
440340,TIGER 글로벌멀티에셋TIF액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
476690,TIGER 글로벌비만치료제TOP2Plus,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
480310,TIGER 글로벌온디바이스AI,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
387270,TIGER 글로벌이노베이션액티브,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
276000,TIGER 글로벌자원생산기업(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
371450,TIGER 글로벌클라우드컴퓨팅INDXX,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
464930,TIGER 글로벌혁신블루칩TOP10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
139320,TIGER 금은선물(H),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0168K0,TIGER 기술이전바이오액티브,True,domestic_sector_keyword,domestic_sector,fnguide,downloaded,fnguide_reference,continue_fnguide_data_pipeline
137610,TIGER 농산물선물Enhanced(H),False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
182490,TIGER 단기선진하이일드(합성 H),False,no_sector_keyword,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
272580,TIGER 단기채권액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
157450,TIGER 단기통안채,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
105010,TIGER 라틴35,False,no_sector_keyword,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
123320,TIGER 레버리지,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
174350,TIGER 로우볼,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
329200,TIGER 리츠부동산인프라,False,no_sector_keyword,real_estate_or_infrastructure,,,future_product_family,classify_index_provider_after_family_selection
0086C0,TIGER 리츠부동산인프라10채권혼합액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0086B0,TIGER 리츠부동산인프라TOP10액티브,False,no_sector_keyword,real_estate_or_infrastructure,,,future_product_family,classify_index_provider_after_family_selection
341850,TIGER 리츠부동산인프라채권,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
0043B0,TIGER 머니마켓액티브,False,non_equity_or_derivative,fixed_income_cash_commodity_or_derivative,,,future_product_family,classify_index_provider_after_family_selection
147970,TIGER 모멘텀,False,no_sector_keyword,domestic_factor_dividend_or_value,,,future_product_family,classify_index_provider_after_family_selection
458250,TIGER 미국30년국채스트립액티브(합성 H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
476550,TIGER 미국30년국채커버드콜액티브(H),False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
0142D0,TIGER 미국AI데이터센터TOP4Plus,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
491830,TIGER 미국AI반도체팹리스,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
490090,TIGER 미국AI빅테크10,False,foreign_exposure,foreign_or_global,,,future_product_family,classify_index_provider_after_family_selection
